source,hour_index,time,evaluation_hours,ranking_hours,older_candidates,recent_resources,recent_labels,requested_fraction,k,older_selected_recent,older_coverage,tie_min_selected_recent,tie_max_selected_recent,uniform_expected_coverage,uniform_zero_coverage_probability,coverage_minus_uniform_expectation,recent_component_before,recent_component_after,Q_recent,older_component_before,older_component_after,Q_older
hourly,141,2026-06-21 21:00:00+00:00,6,24,61,23,58,1.0,23,11,0.4782608695652174,10,11,0.3770491803278688,4.1213229174941306e-07,0.10121168923734858,35,4,0.11428571428571428,133,15,0.11278195488721804
hourly,141,2026-06-21 21:00:00+00:00,12,24,61,40,103,0.1,4,2,0.05,2,2,0.06557377049180328,0.01146870299221048,-0.01557377049180328,71,61,0.8591549295774648,133,90,0.6766917293233082
hourly,141,2026-06-21 21:00:00+00:00,12,24,61,40,103,0.25,10,7,0.175,7,7,0.16393442622950818,3.911366913776858e-06,0.011065573770491804,71,23,0.323943661971831,133,43,0.3233082706766917
hourly,141,2026-06-21 21:00:00+00:00,12,24,61,40,103,0.5,20,16,0.4,16,16,0.32786885245901637,3.3671941024559538e-15,0.07213114754098365,71,18,0.2535211267605634,133,18,0.13533834586466165
hourly,141,2026-06-21 21:00:00+00:00,12,24,61,40,103,1.0,40,29,0.725,25,33,0.6557377049180327,0.0,0.06926229508196724,71,4,0.056338028169014086,133,4,0.03007518796992481
hourly,142,2026-06-21 22:00:00+00:00,1,24,59,4,13,0.1,1,1,0.25,1,1,0.01694915254237288,0.9322033898305084,0.2330508474576271,7,6,0.8571428571428571,123,107,0.8699186991869918
hourly,142,2026-06-21 22:00:00+00:00,1,24,59,4,13,0.25,1,1,0.25,1,1,0.01694915254237288,0.9322033898305084,0.2330508474576271,7,6,0.8571428571428571,123,107,0.8699186991869918
hourly,142,2026-06-21 22:00:00+00:00,1,24,59,4,13,0.5,2,1,0.25,1,1,0.03389830508474576,0.8679135008766803,0.21610169491525424,7,6,0.8571428571428571,123,97,0.7886178861788617
hourly,142,2026-06-21 22:00:00+00:00,1,24,59,4,13,1.0,4,1,0.25,1,1,0.06779661016949153,0.7493639124110686,0.1822033898305085,7,6,0.8571428571428571,123,83,0.6747967479674797
hourly,142,2026-06-21 22:00:00+00:00,3,24,59,15,41,0.1,2,2,0.13333333333333333,2,2,0.03389830508474576,0.5528930450029222,0.09943502824858758,24,24,1.0,123,97,0.7886178861788617
hourly,142,2026-06-21 22:00:00+00:00,3,24,59,15,41,0.25,4,2,0.13333333333333333,2,3,0.06779661016949153,0.2982712479621028,0.0655367231638418,24,24,1.0,123,83,0.6747967479674797
hourly,142,2026-06-21 22:00:00+00:00,3,24,59,15,41,0.5,8,5,0.3333333333333333,5,5,0.13559322033898305,0.07992555262716153,0.19774011299435026,24,11,0.4583333333333333,123,42,0.34146341463414637
hourly,142,2026-06-21 22:00:00+00:00,3,24,59,15,41,1.0,15,8,0.5333333333333333,7,8,0.2542372881355932,0.005762836198411435,0.2790960451977401,24,4,0.16666666666666666,123,22,0.17886178861788618
hourly,142,2026-06-21 22:00:00+00:00,6,24,59,23,59,0.1,3,2,0.08695652173913043,2,2,0.05084745762711865,0.21963148666523116,0.036109064112011785,38,30,0.7894736842105263,123,91,0.7398373983739838
hourly,142,2026-06-21 22:00:00+00:00,6,24,59,23,59,0.25,6,4,0.17391304347826086,3,4,0.1016949152542373,0.04322905451823598,0.07221812822402357,38,17,0.4473684210526316,123,51,0.4146341463414634
hourly,142,2026-06-21 22:00:00+00:00,6,24,59,23,59,0.5,12,7,0.30434782608695654,7,7,0.2033898305084746,0.0011180814203721647,0.10095799557848195,38,8,0.21052631578947367,123,25,0.2032520325203252
hourly,142,2026-06-21 22:00:00+00:00,6,24,59,23,59,1.0,23,12,0.5217391304347826,11,12,0.3898305084745763,1.6023831994085442e-07,0.1319086219602063,38,4,0.10526315789473684,123,15,0.12195121951219512
hourly,142,2026-06-21 22:00:00+00:00,12,24,59,39,102,0.1,4,2,0.05128205128205128,2,3,0.06779661016949153,0.010645403690406613,-0.016514558887440245,70,60,0.8571428571428571,123,83,0.6747967479674797
hourly,142,2026-06-21 22:00:00+00:00,12,24,59,39,102,0.25,10,8,0.20512820512820512,8,8,0.1694915254237288,2.9406467217302765e-06,0.035636679704476315,70,22,0.3142857142857143,123,29,0.23577235772357724
hourly,142,2026-06-21 22:00:00+00:00,12,24,59,39,102,0.5,20,16,0.41025641025641024,16,16,0.3389830508474576,3.5783770078364667e-16,0.07127335940895263,70,18,0.2571428571428571,123,18,0.14634146341463414
hourly,142,2026-06-21 22:00:00+00:00,12,24,59,39,102,1.0,39,29,0.7435897435897436,23,31,0.6610169491525424,0.0,0.08257279443720122,70,3,0.04285714285714286,123,4,0.032520325203252036
hourly,143,2026-06-21 23:00:00+00:00,1,24,60,3,14,0.1,1,0,0.0,0,0,0.016666666666666666,0.95,-0.016666666666666666,7,7,1.0,131,126,0.9618320610687023
hourly,143,2026-06-21 23:00:00+00:00,1,24,60,3,14,0.25,1,0,0.0,0,0,0.016666666666666666,0.95,-0.016666666666666666,7,7,1.0,131,126,0.9618320610687023
hourly,143,2026-06-21 23:00:00+00:00,1,24,60,3,14,0.5,2,1,0.3333333333333333,1,1,0.03333333333333333,0.9016949152542373,0.3,7,7,1.0,131,118,0.9007633587786259
hourly,143,2026-06-21 23:00:00+00:00,1,24,60,3,14,1.0,3,2,0.6666666666666666,1,2,0.05,0.8550555230859147,0.6166666666666666,7,3,0.42857142857142855,131,105,0.8015267175572519
hourly,143,2026-06-21 23:00:00+00:00,3,24,60,10,35,0.1,1,1,0.1,1,1,0.016666666666666666,0.8333333333333334,0.08333333333333334,30,30,1.0,131,126,0.9618320610687023
hourly,143,2026-06-21 23:00:00+00:00,3,24,60,10,35,0.25,3,3,0.3,2,3,0.05,0.5727644652250146,0.25,30,10,0.3333333333333333,131,105,0.8015267175572519
hourly,143,2026-06-21 23:00:00+00:00,3,24,60,10,35,0.5,5,3,0.3,3,3,0.08333333333333333,0.38794385144626614,0.21666666666666667,30,10,0.3333333333333333,131,89,0.6793893129770993
hourly,143,2026-06-21 23:00:00+00:00,3,24,60,10,35,1.0,10,6,0.6,6,6,0.16666666666666666,0.13624790320437039,0.43333333333333335,30,2,0.06666666666666667,131,40,0.3053435114503817
hourly,143,2026-06-21 23:00:00+00:00,6,24,60,23,66,0.1,3,3,0.13043478260869565,3,3,0.05,0.22706019871420222,0.08043478260869565,57,36,0.631578947368421,131,105,0.8015267175572519
hourly,143,2026-06-21 23:00:00+00:00,6,24,60,23,66,0.25,6,4,0.17391304347826086,4,5,0.1,0.04643637146636316,0.07391304347826086,57,28,0.49122807017543857,131,81,0.6183206106870229
hourly,143,2026-06-21 23:00:00+00:00,6,24,60,23,66,0.5,12,8,0.34782608695652173,7,8,0.2,0.0013238084017206432,0.14782608695652172,57,4,0.07017543859649122,131,29,0.22137404580152673
hourly,143,2026-06-21 23:00:00+00:00,6,24,60,23,66,1.0,23,12,0.5217391304347826,11,12,0.38333333333333336,2.611503095226544e-07,0.13840579710144923,57,4,0.07017543859649122,131,15,0.11450381679389313
hourly,143,2026-06-21 23:00:00+00:00,12,24,60,36,101,0.1,4,4,0.1111111111111111,4,4,0.06666666666666667,0.02179088867698176,0.04444444444444444,82,45,0.5487804878048781,131,95,0.7251908396946565
hourly,143,2026-06-21 23:00:00+00:00,12,24,60,36,101,0.25,9,7,0.19444444444444445,7,7,0.15,8.844560524588754e-05,0.04444444444444445,82,22,0.2682926829268293,131,42,0.32061068702290074
hourly,143,2026-06-21 23:00:00+00:00,12,24,60,36,101,0.5,18,12,0.3333333333333333,12,12,0.3,1.4550453843296767e-10,0.033333333333333326,82,18,0.21951219512195122,131,18,0.13740458015267176
hourly,143,2026-06-21 23:00:00+00:00,12,24,60,36,101,1.0,36,24,0.6666666666666666,21,26,0.6,0.0,0.06666666666666665,82,4,0.04878048780487805,131,4,0.030534351145038167
hourly,144,2026-06-22 00:00:00+00:00,1,24,63,6,13,0.1,1,1,0.16666666666666666,0,1,0.015873015873015872,0.9047619047619048,0.15079365079365079,4,4,1.0,138,132,0.9565217391304348
hourly,144,2026-06-22 00:00:00+00:00,1,24,63,6,13,0.25,2,1,0.16666666666666666,1,1,0.031746031746031744,0.8172043010752689,0.1349206349206349,4,4,1.0,138,118,0.855072463768116
hourly,144,2026-06-22 00:00:00+00:00,1,24,63,6,13,0.5,3,1,0.16666666666666666,1,1,0.047619047619047616,0.7368235501498326,0.11904761904761904,4,4,1.0,138,111,0.8043478260869565
hourly,144,2026-06-22 00:00:00+00:00,1,24,63,6,13,1.0,6,2,0.3333333333333333,2,2,0.09523809523809523,0.5340786480980844,0.23809523809523808,4,4,1.0,138,88,0.6376811594202898
hourly,144,2026-06-22 00:00:00+00:00,3,24,63,9,36,0.1,1,1,0.1111111111111111,1,1,0.015873015873015872,0.8571428571428571,0.09523809523809523,25,13,0.52,138,132,0.9565217391304348
hourly,144,2026-06-22 00:00:00+00:00,3,24,63,9,36,0.25,3,3,0.3333333333333333,3,3,0.047619047619047616,0.6246128276799879,0.2857142857142857,25,7,0.28,138,111,0.8043478260869565
hourly,144,2026-06-22 00:00:00+00:00,3,24,63,9,36,0.5,5,4,0.4444444444444444,3,4,0.07936507936507936,0.4499329690915167,0.36507936507936506,25,4,0.16,138,94,0.6811594202898551
hourly,144,2026-06-22 00:00:00+00:00,3,24,63,9,36,1.0,9,5,0.5555555555555556,5,5,0.14285714285714285,0.22469181832143256,0.41269841269841273,25,4,0.16,138,45,0.32608695652173914
hourly,144,2026-06-22 00:00:00+00:00,6,24,63,25,72,0.1,3,3,0.12,3,3,0.047619047619047616,0.21243484173151017,0.07238095238095238,54,32,0.5925925925925926,138,111,0.8043478260869565
hourly,144,2026-06-22 00:00:00+00:00,6,24,63,25,72,0.25,7,5,0.2,5,6,0.1111111111111111,0.022810274719948058,0.0888888888888889,54,19,0.35185185185185186,138,80,0.5797101449275363
hourly,144,2026-06-22 00:00:00+00:00,6,24,63,25,72,0.5,13,9,0.36,9,9,0.20634920634920634,0.0005172645790846864,0.15365079365079365,54,4,0.07407407407407407,138,25,0.18115942028985507
hourly,144,2026-06-22 00:00:00+00:00,6,24,63,25,72,1.0,25,13,0.52,12,14,0.3968253968253968,2.2157650094054466e-08,0.12317460317460321,54,4,0.07407407407407407,138,15,0.10869565217391304
hourly,144,2026-06-22 00:00:00+00:00,12,24,63,38,109,0.1,4,4,0.10526315789473684,4,4,0.06349206349206349,0.02123676898928089,0.04177109440267335,85,47,0.5529411764705883,138,101,0.7318840579710145
hourly,144,2026-06-22 00:00:00+00:00,12,24,63,38,109,0.25,10,8,0.21052631578947367,8,8,0.15873015873015872,2.557604610578787e-05,0.05179615705931495,85,14,0.16470588235294117,138,43,0.3115942028985507
hourly,144,2026-06-22 00:00:00+00:00,12,24,63,38,109,0.5,19,12,0.3157894736842105,12,12,0.30158730158730157,2.888521512880298e-11,0.014202172096908938,85,13,0.15294117647058825,138,18,0.13043478260869565
hourly,144,2026-06-22 00:00:00+00:00,12,24,63,38,109,1.0,38,24,0.631578947368421,21,26,0.6031746031746031,0.0,0.028404344193817876,85,4,0.047058823529411764,138,4,0.028985507246376812
hourly,145,2026-06-22 01:00:00+00:00,1,24,68,7,15,0.1,1,0,0.0,0,0,0.014705882352941176,0.8970588235294118,-0.014705882352941176,4,4,1.0,146,140,0.958904109589041
hourly,145,2026-06-22 01:00:00+00:00,1,24,68,7,15,0.25,2,0,0.0,0,0,0.029411764705882353,0.8033362598770851,-0.029411764705882353,4,4,1.0,146,126,0.863013698630137
hourly,145,2026-06-22 01:00:00+00:00,1,24,68,7,15,0.5,4,0,0.0,0,0,0.058823529411764705,0.6407964292073159,-0.058823529411764705,4,4,1.0,146,109,0.7465753424657534
hourly,145,2026-06-22 01:00:00+00:00,1,24,68,7,15,1.0,7,1,0.14285714285714285,1,1,0.10294117647058823,0.45002168583443897,0.03991596638655462,4,3,0.75,146,84,0.5753424657534246
hourly,145,2026-06-22 01:00:00+00:00,3,24,68,13,41,0.1,2,1,0.07692307692307693,1,1,0.029411764705882353,0.6518876207199298,0.047511312217194575,9,9,1.0,146,126,0.863013698630137
hourly,145,2026-06-22 01:00:00+00:00,3,24,68,13,41,0.25,4,2,0.15384615384615385,2,2,0.058823529411764705,0.41878841088674273,0.09502262443438915,9,8,0.8888888888888888,146,109,0.7465753424657534
hourly,145,2026-06-22 01:00:00+00:00,3,24,68,13,41,0.5,7,4,0.3076923076923077,4,4,0.10294117647058823,0.2093238444872412,0.20475113122171948,9,4,0.4444444444444444,146,84,0.5753424657534246
hourly,145,2026-06-22 01:00:00+00:00,3,24,68,13,41,1.0,13,4,0.3076923076923077,4,4,0.19117647058823528,0.04626209563280935,0.11651583710407243,9,4,0.4444444444444444,146,25,0.17123287671232876
hourly,145,2026-06-22 01:00:00+00:00,6,24,68,25,75,0.1,3,3,0.12,3,3,0.04411764705882353,0.24624870300901908,0.07588235294117646,46,24,0.5217391304347826,146,119,0.815068493150685
hourly,145,2026-06-22 01:00:00+00:00,6,24,68,25,75,0.25,7,6,0.24,6,6,0.10294117647058823,0.033239792284051536,0.13705882352941176,46,17,0.3695652173913043,146,84,0.5753424657534246
hourly,145,2026-06-22 01:00:00+00:00,6,24,68,25,75,0.5,13,9,0.36,9,9,0.19117647058823528,0.00116602913515892,0.1688235294117647,46,4,0.08695652173913043,146,25,0.17123287671232876
hourly,145,2026-06-22 01:00:00+00:00,6,24,68,25,75,1.0,25,13,0.52,12,13,0.36764705882352944,2.2987641551387666e-07,0.15235294117647058,46,3,0.06521739130434782,146,15,0.10273972602739725
hourly,145,2026-06-22 01:00:00+00:00,12,24,68,41,117,0.1,5,5,0.12195121951219512,4,5,0.07352941176470588,0.0077445326841727195,0.048421807747489234,89,40,0.449438202247191,146,97,0.6643835616438356
hourly,145,2026-06-22 01:00:00+00:00,12,24,68,41,117,0.25,11,9,0.21951219512195122,9,9,0.16176470588235295,8.504501969514358e-06,0.05774748923959827,89,13,0.14606741573033707,146,37,0.2534246575342466
hourly,145,2026-06-22 01:00:00+00:00,12,24,68,41,117,0.5,21,13,0.3170731707317073,13,13,0.3088235294117647,1.5771025732133435e-12,0.008249641319942602,89,13,0.14606741573033707,146,18,0.1232876712328767
hourly,145,2026-06-22 01:00:00+00:00,12,24,68,41,117,1.0,41,27,0.6585365853658537,21,28,0.6029411764705882,0.0,0.055595408895265486,89,3,0.033707865168539325,146,4,0.0273972602739726
hourly,146,2026-06-22 02:00:00+00:00,3,24,67,12,29,0.1,2,1,0.08333333333333333,1,1,0.029850746268656716,0.6716417910447762,0.05348258706467661,8,8,1.0,145,125,0.8620689655172413
hourly,146,2026-06-22 02:00:00+00:00,3,24,67,12,29,0.25,3,1,0.08333333333333333,1,1,0.04477611940298507,0.547646383467279,0.03855721393034826,8,8,1.0,145,118,0.8137931034482758
hourly,146,2026-06-22 02:00:00+00:00,3,24,67,12,29,0.5,6,2,0.16666666666666666,2,2,0.08955223880597014,0.2904902331659674,0.07711442786069651,8,8,1.0,145,95,0.6551724137931034
hourly,146,2026-06-22 02:00:00+00:00,3,24,67,12,29,1.0,12,3,0.25,3,3,0.1791044776119403,0.07315866286118687,0.07089552238805971,8,4,0.5,145,29,0.2
hourly,146,2026-06-22 02:00:00+00:00,6,24,67,20,60,0.1,2,2,0.1,2,2,0.029850746268656716,0.4889190411578471,0.07014925373134329,33,19,0.5757575757575758,145,125,0.8620689655172413
hourly,146,2026-06-22 02:00:00+00:00,6,24,67,20,60,0.25,5,4,0.2,3,4,0.07462686567164178,0.15883152916735005,0.12537313432835823,33,9,0.2727272727272727,145,101,0.696551724137931
hourly,146,2026-06-22 02:00:00+00:00,6,24,67,20,60,0.5,10,6,0.3,6,6,0.14925373134328357,0.020879749265064567,0.15074626865671642,33,4,0.12121212121212122,145,39,0.2689655172413793
hourly,146,2026-06-22 02:00:00+00:00,6,24,67,20,60,1.0,20,8,0.4,8,8,0.29850746268656714,0.00016842374436425915,0.10149253731343288,33,4,0.12121212121212122,145,18,0.12413793103448276
hourly,146,2026-06-22 02:00:00+00:00,12,24,67,37,108,0.1,4,4,0.10810810810810811,4,4,0.05970149253731343,0.03575435758271579,0.04840661557079468,76,41,0.5394736842105263,145,108,0.7448275862068966
hourly,146,2026-06-22 02:00:00+00:00,12,24,67,37,108,0.25,10,8,0.21621621621621623,8,8,0.14925373134328357,0.00012115185261834487,0.06696248487293266,76,13,0.17105263157894737,145,39,0.2689655172413793
hourly,146,2026-06-22 02:00:00+00:00,12,24,67,37,108,0.5,19,11,0.2972972972972973,11,12,0.2835820895522388,2.261851835910337e-09,0.013715207745058522,76,5,0.06578947368421052,145,18,0.12413793103448276
hourly,146,2026-06-22 02:00:00+00:00,12,24,67,37,108,1.0,37,22,0.5945945945945946,20,23,0.5522388059701493,0.0,0.042355788624445334,76,3,0.039473684210526314,145,4,0.027586206896551724
hourly,147,2026-06-22 03:00:00+00:00,1,24,100,34,95,0.1,4,3,0.08823529411764706,3,3,0.04,0.18379970544919,0.048235294117647064,81,31,0.38271604938271603,249,192,0.7710843373493976
hourly,147,2026-06-22 03:00:00+00:00,1,24,100,34,95,0.25,9,4,0.11764705882352941,4,4,0.09,0.019458265431452976,0.027647058823529413,81,22,0.2716049382716049,249,144,0.5783132530120482
hourly,147,2026-06-22 03:00:00+00:00,1,24,100,34,95,0.5,17,5,0.14705882352941177,5,5,0.17,0.00037832962750034715,-0.022941176470588243,81,19,0.2345679012345679,249,80,0.321285140562249
hourly,147,2026-06-22 03:00:00+00:00,1,24,100,34,95,1.0,34,12,0.35294117647058826,10,13,0.34,1.2066268282961381e-08,0.012941176470588234,81,11,0.13580246913580246,249,23,0.09236947791164658
hourly,147,2026-06-22 03:00:00+00:00,3,24,100,43,113,0.1,5,4,0.09302325581395349,4,4,0.05,0.05561487481590574,0.043023255813953484,91,51,0.5604395604395604,249,178,0.714859437751004
hourly,147,2026-06-22 03:00:00+00:00,3,24,100,43,113,0.25,11,5,0.11627906976744186,5,5,0.11,0.0013027573343358252,0.006279069767441858,91,41,0.45054945054945056,249,83,0.3333333333333333
hourly,147,2026-06-22 03:00:00+00:00,3,24,100,43,113,0.5,22,8,0.18604651162790697,7,9,0.22,4.7590244380936697e-07,-0.03395348837209303,91,21,0.23076923076923078,249,47,0.18875502008032127
hourly,147,2026-06-22 03:00:00+00:00,3,24,100,43,113,1.0,43,19,0.4418604651162791,14,22,0.43,2.0187157937993267e-16,0.011860465116279084,91,9,0.0989010989010989,249,13,0.05220883534136546
hourly,147,2026-06-22 03:00:00+00:00,6,24,100,51,145,0.1,6,6,0.11764705882352941,6,6,0.06,0.011730873575691806,0.05764705882352941,111,69,0.6216216216216216,249,171,0.6867469879518072
hourly,147,2026-06-22 03:00:00+00:00,6,24,100,51,145,0.25,13,9,0.17647058823529413,9,9,0.13,3.6930625725310786e-05,0.046470588235294125,111,59,0.5315315315315315,249,83,0.3333333333333333
hourly,147,2026-06-22 03:00:00+00:00,6,24,100,51,145,0.5,26,15,0.29411764705882354,13,15,0.26,8.339830914617106e-11,0.03411764705882353,111,35,0.3153153153153153,249,37,0.14859437751004015
hourly,147,2026-06-22 03:00:00+00:00,6,24,100,51,145,1.0,51,27,0.5294117647058824,27,27,0.51,0.0,0.01941176470588235,111,6,0.05405405405405406,249,7,0.028112449799196786
hourly,147,2026-06-22 03:00:00+00:00,12,24,100,69,194,0.1,7,7,0.10144927536231885,7,7,0.07,0.0001642708113281069,0.03144927536231884,179,96,0.5363128491620112,249,161,0.6465863453815262
hourly,147,2026-06-22 03:00:00+00:00,12,24,100,69,194,0.25,18,15,0.21739130434782608,14,15,0.18,6.726116595341249e-12,0.03739130434782609,179,56,0.3128491620111732,249,77,0.3092369477911647
hourly,147,2026-06-22 03:00:00+00:00,12,24,100,69,194,0.5,35,25,0.36231884057971014,21,25,0.35,0.0,0.012318840579710166,179,21,0.11731843575418995,249,23,0.09236947791164658
hourly,147,2026-06-22 03:00:00+00:00,12,24,100,69,194,1.0,69,52,0.7536231884057971,38,53,0.69,0.0,0.06362318840579717,179,3,0.01675977653631285,249,4,0.01606425702811245
hourly,148,2026-06-22 04:00:00+00:00,1,24,106,7,22,0.1,1,1,0.14285714285714285,1,1,0.009433962264150943,0.9339622641509434,0.1334231805929919,18,7,0.3888888888888889,260,238,0.9153846153846154
hourly,148,2026-06-22 04:00:00+00:00,1,24,106,7,22,0.25,2,2,0.2857142857142857,2,2,0.018867924528301886,0.8716981132075472,0.2668463611859838,18,7,0.3888888888888889,260,217,0.8346153846153846
hourly,148,2026-06-22 04:00:00+00:00,1,24,106,7,22,0.5,4,2,0.2857142857142857,2,2,0.03773584905660377,0.7577719221610044,0.24797843665768193,18,7,0.3888888888888889,260,198,0.7615384615384615
hourly,148,2026-06-22 04:00:00+00:00,1,24,106,7,22,1.0,7,2,0.2857142857142857,2,2,0.0660377358490566,0.6108736203023613,0.2196765498652291,18,7,0.3888888888888889,260,167,0.6423076923076924
hourly,148,2026-06-22 04:00:00+00:00,3,24,106,43,114,0.1,5,3,0.06976744186046512,3,3,0.04716981132075472,0.06935845906838224,0.022597630539710395,107,49,0.45794392523364486,260,184,0.7076923076923077
hourly,148,2026-06-22 04:00:00+00:00,3,24,106,43,114,0.25,11,4,0.09302325581395349,4,4,0.10377358490566038,0.0022151187829079965,-0.010750329091706895,107,29,0.27102803738317754,260,94,0.36153846153846153
hourly,148,2026-06-22 04:00:00+00:00,3,24,106,43,114,0.5,22,8,0.18604651162790697,7,9,0.20754716981132076,1.7135668113396276e-06,-0.02150065818341379,107,18,0.16822429906542055,260,53,0.20384615384615384
hourly,148,2026-06-22 04:00:00+00:00,3,24,106,43,114,1.0,43,19,0.4418604651162791,14,22,0.4056603773584906,1.4094779990389236e-14,0.03620008775778849,107,9,0.08411214953271028,260,14,0.05384615384615385
hourly,148,2026-06-22 04:00:00+00:00,6,24,106,56,151,0.1,6,5,0.08928571428571429,5,5,0.05660377358490566,0.009315115651832531,0.032681940700808626,126,69,0.5476190476190477,260,174,0.6692307692307692
hourly,148,2026-06-22 04:00:00+00:00,6,24,106,56,151,0.25,14,8,0.14285714285714285,7,8,0.1320754716981132,8.871842115218653e-06,0.010781671159029643,126,66,0.5238095238095238,260,91,0.35
hourly,148,2026-06-22 04:00:00+00:00,6,24,106,56,151,0.5,28,16,0.2857142857142857,12,16,0.2641509433962264,2.6731787225748795e-12,0.021563342318059286,126,23,0.18253968253968253,260,26,0.1
hourly,148,2026-06-22 04:00:00+00:00,6,24,106,56,151,1.0,56,32,0.5714285714285714,28,32,0.5283018867924528,0.0,0.04312668463611857,126,6,0.047619047619047616,260,7,0.026923076923076925
hourly,148,2026-06-22 04:00:00+00:00,12,24,106,74,203,0.1,8,8,0.10810810810810811,8,8,0.07547169811320754,3.487736034791156e-05,0.03263640999490057,192,98,0.5104166666666666,260,157,0.6038461538461538
hourly,148,2026-06-22 04:00:00+00:00,12,24,106,74,203,0.25,19,15,0.20270270270270271,14,15,0.1792452830188679,7.77000152193917e-13,0.0234574196838348,192,60,0.3125,260,82,0.3153846153846154
hourly,148,2026-06-22 04:00:00+00:00,12,24,106,74,203,0.5,37,27,0.36486486486486486,24,27,0.3490566037735849,0.0,0.015808261091279974,192,21,0.109375,260,23,0.08846153846153847
hourly,148,2026-06-22 04:00:00+00:00,12,24,106,74,203,1.0,74,57,0.7702702702702703,42,58,0.6981132075471698,0.0,0.07215706272310052,192,3,0.015625,260,4,0.015384615384615385
hourly,149,2026-06-22 05:00:00+00:00,3,24,106,43,113,0.1,5,3,0.06976744186046512,3,3,0.04716981132075472,0.06935845906838224,0.022597630539710395,106,49,0.46226415094339623,260,184,0.7076923076923077
hourly,149,2026-06-22 05:00:00+00:00,3,24,106,43,113,0.25,11,4,0.09302325581395349,4,4,0.10377358490566038,0.0022151187829079965,-0.010750329091706895,106,29,0.27358490566037735,260,94,0.36153846153846153
hourly,149,2026-06-22 05:00:00+00:00,3,24,106,43,113,0.5,22,8,0.18604651162790697,7,9,0.20754716981132076,1.7135668113396276e-06,-0.02150065818341379,106,18,0.16981132075471697,260,53,0.20384615384615384
hourly,149,2026-06-22 05:00:00+00:00,3,24,106,43,113,1.0,43,19,0.4418604651162791,14,22,0.4056603773584906,1.4094779990389236e-14,0.03620008775778849,106,9,0.08490566037735849,260,14,0.05384615384615385
hourly,149,2026-06-22 05:00:00+00:00,6,24,106,55,139,0.1,6,5,0.09090909090909091,4,5,0.05660377358490566,0.01055713107207687,0.03430531732418525,126,69,0.5476190476190477,260,174,0.6692307692307692
hourly,149,2026-06-22 05:00:00+00:00,6,24,106,55,139,0.25,14,7,0.12727272727272726,6,7,0.1320754716981132,1.2228755348004089e-05,-0.004802744425385946,126,66,0.5238095238095238,260,91,0.35
hourly,149,2026-06-22 05:00:00+00:00,6,24,106,55,139,0.5,28,15,0.2727272727272727,11,15,0.2641509433962264,5.927483254405168e-12,0.008576329331046295,126,23,0.18253968253968253,260,26,0.1
hourly,149,2026-06-22 05:00:00+00:00,6,24,106,55,139,1.0,55,30,0.5454545454545454,27,30,0.5188679245283019,0.0,0.02658662092624353,126,6,0.047619047619047616,260,7,0.026923076923076925
hourly,149,2026-06-22 05:00:00+00:00,12,24,106,74,202,0.1,8,8,0.10810810810810811,8,8,0.07547169811320754,3.487736034791156e-05,0.03263640999490057,191,70,0.36649214659685864,260,157,0.6038461538461538
hourly,149,2026-06-22 05:00:00+00:00,12,24,106,74,202,0.25,19,15,0.20270270270270271,14,15,0.1792452830188679,7.77000152193917e-13,0.0234574196838348,191,58,0.3036649214659686,260,82,0.3153846153846154
hourly,149,2026-06-22 05:00:00+00:00,12,24,106,74,202,0.5,37,27,0.36486486486486486,24,27,0.3490566037735849,0.0,0.015808261091279974,191,21,0.1099476439790576,260,23,0.08846153846153847
hourly,149,2026-06-22 05:00:00+00:00,12,24,106,74,202,1.0,74,57,0.7702702702702703,42,58,0.6981132075471698,0.0,0.07215706272310052,191,3,0.015706806282722512,260,4,0.015384615384615385
hourly,150,2026-06-22 06:00:00+00:00,3,24,105,7,22,0.1,1,1,0.14285714285714285,1,1,0.009523809523809525,0.9333333333333333,0.13333333333333333,18,7,0.3888888888888889,256,234,0.9140625
hourly,150,2026-06-22 06:00:00+00:00,3,24,105,7,22,0.25,2,2,0.2857142857142857,2,2,0.01904761904761905,0.8705128205128205,0.26666666666666666,18,7,0.3888888888888889,256,213,0.83203125
hourly,150,2026-06-22 06:00:00+00:00,3,24,105,7,22,0.5,4,2,0.2857142857142857,2,2,0.0380952380952381,0.7556707522441389,0.2476190476190476,18,7,0.3888888888888889,256,194,0.7578125
hourly,150,2026-06-22 06:00:00+00:00,3,24,105,7,22,1.0,7,2,0.2857142857142857,2,2,0.06666666666666667,0.607819563839264,0.21904761904761905,18,7,0.3888888888888889,256,163,0.63671875
hourly,150,2026-06-22 06:00:00+00:00,6,24,105,50,129,0.1,5,4,0.08,4,4,0.047619047619047616,0.03602669559605059,0.032380952380952385,120,75,0.625,256,180,0.703125
hourly,150,2026-06-22 06:00:00+00:00,6,24,105,50,129,0.25,13,5,0.1,5,5,0.12380952380952381,0.00010393993531028195,-0.023809523809523808,120,65,0.5416666666666666,256,94,0.3671875
hourly,150,2026-06-22 06:00:00+00:00,6,24,105,50,129,0.5,25,11,0.22,10,11,0.23809523809523808,3.167840416234561e-09,-0.01809523809523808,120,23,0.19166666666666668,256,47,0.18359375
hourly,150,2026-06-22 06:00:00+00:00,6,24,105,50,129,1.0,50,24,0.48,24,25,0.47619047619047616,1.2422102625643198e-24,0.003809523809523818,120,6,0.05,256,7,0.02734375
