k,fraction_removed,R0,R_degree,D_degree,Q_degree,R_random_p05,R_random_median,R_random_p95,Q_random_median,G,R_tie_p05,R_tie_median,R_tie_p95,random_fraction_at_least_as_disruptive
339,0.901595744680851,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.07378934624697336,0.15012106537530268,0.4613801452784502,0.1585677749360614,0.1440677966101695,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.0
340,0.9042553191489362,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.0713680387409201,0.14648910411622276,0.4612590799031477,0.1547314578005115,0.14043583535108958,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.0
341,0.9069148936170213,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.06652542372881357,0.14164648910411623,0.45768765133171907,0.14961636828644503,0.13559322033898305,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.0
342,0.9095744680851063,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.0641041162227603,0.13922518159806296,0.45042372881355924,0.14705882352941177,0.13317191283292978,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.0
343,0.9122340425531915,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.06053268765133172,0.1343825665859564,0.4455811138014527,0.14194373401534527,0.12832929782082322,0.0036319612590799033,0.006053268765133172,0.009685230024213076,0.0
344,0.9148936170212766,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.05320823244552059,0.12953995157384987,0.44552058111380144,0.13682864450127877,0.1234866828087167,0.0036319612590799033,0.006053268765133172,0.00847457627118644,0.0
345,0.9175531914893617,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.04600484261501211,0.1271186440677966,0.44552058111380144,0.13427109974424553,0.12106537530266344,0.0036319612590799033,0.004842615012106538,0.00847457627118644,0.0
346,0.9202127659574468,0.9467312348668281,0.006053268765133172,0.940677966101695,0.00639386189258312,0.04116222760290557,0.1234866828087167,0.4408595641646487,0.13043478260869565,0.11743341404358354,0.0036319612590799033,0.004842615012106538,0.00847457627118644,0.0
347,0.9228723404255319,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.039951573849878935,0.11803874092009686,0.43716707021791756,0.12468030690537085,0.11440677966101696,0.0036319612590799033,0.004842615012106538,0.00847457627118644,0.0
348,0.925531914893617,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.035108958837772396,0.11501210653753027,0.434685230024213,0.12148337595907929,0.11138014527845037,0.0036319612590799033,0.004842615012106538,0.007324455205811083,0.0
349,0.9281914893617021,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.03389830508474576,0.10835351089588377,0.43341404358353514,0.11445012787723785,0.10472154963680387,0.0036319612590799033,0.004842615012106538,0.007263922518159807,0.0
350,0.9308510638297872,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.031476997578692496,0.10290556900726393,0.4322033898305085,0.10869565217391305,0.09927360774818403,0.0036319612590799033,0.004842615012106538,0.007263922518159807,0.0
351,0.9335106382978723,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.030205811138014533,0.09927360774818401,0.42984261501210647,0.10485933503836317,0.09564164648910412,0.0036319612590799033,0.004842615012106538,0.007263922518159807,0.0
352,0.9361702127659575,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.026634382566585957,0.09564164648910412,0.4274818401937045,0.1010230179028133,0.09200968523002422,0.0036319612590799033,0.004842615012106538,0.007263922518159807,0.0
353,0.9388297872340425,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.024213075060532687,0.09079903147699758,0.4225786924939467,0.0959079283887468,0.08716707021791768,0.0036319612590799033,0.004842615012106538,0.007263922518159807,0.0
354,0.9414893617021277,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.02173123486682809,0.08595641646489104,0.4213075060532688,0.0907928388746803,0.08232445520581114,0.0036319612590799033,0.004842615012106538,0.006053268765133172,0.0
355,0.9441489361702128,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.020520581113801457,0.07869249394673124,0.4141646489104115,0.08312020460358056,0.07506053268765134,0.0036319612590799033,0.004842615012106538,0.006053268765133172,0.0
356,0.9468085106382979,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.018159806295399514,0.07263922518159806,0.4128934624697336,0.07672634271099743,0.06900726392251816,0.0036319612590799033,0.0036319612590799033,0.006053268765133172,0.0
357,0.949468085106383,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.01694915254237288,0.06719128329297822,0.40684019370460045,0.07097186700767265,0.06355932203389832,0.002421307506053269,0.0036319612590799033,0.006053268765133172,0.0
358,0.9521276595744681,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.015738498789346248,0.0635593220338983,0.40556900726392253,0.06713554987212277,0.059927360774818396,0.002421307506053269,0.0036319612590799033,0.006053268765133172,0.0
359,0.9547872340425532,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.014527845036319613,0.059322033898305086,0.2755447941888558,0.06265984654731457,0.05569007263922518,0.002421307506053269,0.0036319612590799033,0.006053268765133172,0.0
360,0.9574468085106383,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.013317191283292978,0.05447941888619855,0.2743341404358292,0.05754475703324808,0.05084745762711864,0.002421307506053269,0.0036319612590799033,0.004903147699757814,0.0
361,0.9601063829787234,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.012106537530266344,0.048426150121065374,0.26065375302663407,0.05115089514066496,0.04479418886198547,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.0
362,0.9627659574468085,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.009685230024213076,0.04297820823244552,0.2277845036319611,0.04539641943734015,0.03934624697336561,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.0
363,0.9654255319148937,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.009685230024213076,0.03753026634382567,0.22276029055690072,0.03964194373401535,0.03389830508474576,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.0
364,0.9680851063829787,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.009685230024213076,0.03389830508474576,0.2049031476997576,0.03580562659846547,0.03026634382566586,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.0
365,0.9707446808510638,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.00847457627118644,0.029661016949152543,0.20230024213075049,0.03132992327365729,0.02602905569007264,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.0
366,0.973404255319149,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.007203389830508478,0.025423728813559324,0.18831719128329236,0.026854219948849106,0.02179176755447942,0.002421307506053269,0.0036319612590799033,0.004842615012106538,0.004
367,0.976063829787234,0.9467312348668281,0.0036319612590799033,0.9430992736077481,0.0038363171355498722,0.006053268765133172,0.02360774818401937,0.17923728813559317,0.024936061381074168,0.019975786924939468,0.002421307506053269,0.002421307506053269,0.004842615012106538,0.006
368,0.9787234042553191,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.006053268765133172,0.01937046004842615,0.16997578692493903,0.020460358056265986,0.01694915254237288,0.002421307506053269,0.002421307506053269,0.0036319612590799033,0.0
369,0.9813829787234043,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.004842615012106538,0.015738498789346248,0.1440677966101695,0.016624040920716114,0.013317191283292978,0.002421307506053269,0.002421307506053269,0.0036319612590799033,0.002
370,0.9840425531914894,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.004842615012106538,0.014527845036319613,0.1343825665859564,0.015345268542199489,0.012106537530266345,0.002421307506053269,0.002421307506053269,0.0036319612590799033,0.004
371,0.9867021276595744,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.0036319612590799033,0.013317191283292978,0.07039951573849862,0.014066496163682865,0.010895883777239709,0.002421307506053269,0.002421307506053269,0.0036319612590799033,0.018
372,0.9893617021276596,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.0036319612590799033,0.009685230024213076,0.05811138014527845,0.010230179028132993,0.007263922518159807,0.002421307506053269,0.002421307506053269,0.0036319612590799033,0.034
373,0.9920212765957447,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.002421307506053269,0.00847457627118644,0.04963680387409201,0.008951406649616368,0.006053268765133172,0.002421307506053269,0.002421307506053269,0.002421307506053269,0.062
374,0.9946808510638298,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.002421307506053269,0.006053268765133172,0.03395883777239704,0.00639386189258312,0.003631961259079903,0.002421307506053269,0.002421307506053269,0.002421307506053269,0.16
375,0.9973404255319149,0.9467312348668281,0.002421307506053269,0.9443099273607748,0.0025575447570332483,0.002421307506053269,0.0036319612590799033,0.01694915254237288,0.0038363171355498722,0.0012106537530266344,0.002421307506053269,0.002421307506053269,0.002421307506053269,0.432
376,1.0,0.9467312348668281,0.0012106537530266344,0.9455205811138014,0.0012787723785166241,0.0012106537530266344,0.0012106537530266344,0.0012106537530266344,0.0012787723785166241,0.0,0.0012106537530266344,0.0012106537530266344,0.0012106537530266344,1.0
